Cleared,9/7/19,"WAWA 8341     00083410 BRIDGEWATER T NJ 
",40.1,,Vehicle Services
Cleared,8/31/19,"PINE ST. GARAGE        EASTON        PA 
",9,,Vehicle Services
Cleared,8/19/19,"BOB PHILLIPS AUTO LLC  ANNANDALE     NJ 
",103.28,,Vehicle Services
Cleared,8/4/19,"GATEWAY FRONTLINE SERV MORRISTOWN    NJ 
",4,,Vehicle Services
Cleared,6/11/19,"RAY CATENA OF BRIDGEWA BRIDGEWATER   NJ 
",47.94,,Vehicle Services
Cleared,5/26/19,"SPEEDWAY 03458         CLINTON       NJ 
",16.5,,Vehicle Services
Cleared,5/3/19,"VALERO CLINTON         CLINTON       NJ 
",49.12,,Vehicle Services
Cleared,1/23/19,"SPEEDWAY 03458         CLINTON       NJ 
",36.2,,Vehicle Services
,,,,,
,,,,,
Cleared,8/31/19,"CRAYOLA EXPERIENCE     EASTON        PA 
",8.39,,Entertainment
Cleared,8/31/19,"CRAYOLA EXPERIENCE     EASTON        PA 
",31.49,,Entertainment
,,,,,
,,,,,
Cleared,5/26/19,"MARRIOTT LONG ISL F&B  UNIONDALE     NY
",3.25,,Lodging
